text,sentiment
18 such spirals could be triggered if funds were to be confronted with high redemptions19 or increased margin requirements as these could result in forced selling on markets with low liquidity,0
max webers considerations pivoted around a potential dilemma between the ethical values of the means and the ultimate ends of public policies,0
3  towards the end of 2015 significant risks to the inflation outlook started to materialise,0
perhaps most importantly persistently low profitability can limit banks ability to generate capital organically,0
it is interesting to note that the other two measures that directly relate to the financing of the banking system have not led to as many discussions even though they also involve a risk of interference specifically with the prudential supervisory authorities,0
as we can see in chart 17 annual m3 growth decelerated further in the first quarter of 2009 compared with previous quarters,0
and this is captured by monetary data and credit data which as i have mentioned are still very subdued,0
by contrast there are also historical examples of countries which have resisted the internationalisation of their respective currency owing mainly to increased uncertainties about the conduct of macroeconomic policies in general and about monetary policy in particular,0
this can be partially offset by the fact that the income and spending of net savers will be negatively affected by a decline in interest rates,0
the political costs were seen as too high and the pressure from the eu level as too intangible,0
if the ecb had not provided liquidity there would have been bailouts abrupt debt reduction and thus a deepening of the recession  and this would have made our mandate of ensuring price stability much more difficult,0
not least they would by implication severely damage central bank credibility which in turn would cause painful costs in terms of higher interest rates,0
1 on the other hand some underlying variables have diverged in particular cost and price competitiveness leading to an accumulation of payments imbalances within the euro area,0
looking forward failure by the authorities to proceed with tax administration reform and to accelerate the fight against tax evasion will unavoidably widen the fiscal gap  and imply the need for higher savings on the expenditure side,0
subsequent ad hoc requests then had to be made which were expensive  for the banks and for the supervisors,0
otherwise our analysis will fall short our surveillance will remain weak and the policy mistakes may become more frequent and more costly,0
4  another way in which different segments of financial markets will be affected in an asymmetric manner by the regulation is the maturity profile which is key for the denominator of the liquidity coverage ratio,0
second the current crisis is bound to raise again the issue of whether a single market like the one we have among 27 countries in the eu can function smoothly when the exchange rate of some of the members is allowed  or even encouraged  to depreciate sharply possibly distorting competition,0
however as has already been noted by the european commission the pace of structural reforms in the member states lost momentum in 2001 and remained sluggish last year,0
not just in europe but around the world the crisis has progressively acquired a fiscal dimension that may be with us for a number of years to come,0
indeed when other external factors such as import prices and oil prices are included in the equation for the euro area the global factor becomes insignificant indicating a possible correlation of the global gap measure with other external factors 11,0
slide 2 therefore i will abstain from a chronological description of developments and will focus on three key factors that shaped euro area sovereign bond spreads at different stages first the risk transfer from the financial system to the government sector second the importance of market liquidity premia and third the emergence of more countryspecific sovereign credit risks,0
one of the main effects that the mismeasurement of price indices may have on fiscal policy is that it may distort the fulfillment of a planned public budget,0
at the same time a number of further structural features in product markets hinder the growth performance of the euro area,0
it seems to me that these estimates these forecasts on the effects of monetary policy at the ecb are a little bit selfreferential,0
the euro area risk outlook is again tilted to the downside,0
but they are facing headwinds that europe cannot ignore,0
the only additional complexity in the case of the euro area has been that in the early stages there was a higher degree of uncertainty as to the reaction of the integrated euro area economy to monetary policy impulses because no historical data were available,0
however forward guidance could not to counter the effects of the reduction in the size of the ecb balance sheet that occurred over the past couple of years,0
the exit of a member country would inevitably lead economic actors to wonder who would be next with all the potential destabilising effects that such speculation could entail,0
the additional negative impact on banks balance sheets of rapidly declining sovereign bond prices made the situation even worse,0
at the same time the governing councils decisions in september showed that it was alert to the potential side effects of monetary policy,0
the ensuing dysfunctional policy debate and the discordant national responses were also harmful,0
this is particularly the case when as jk galbraith observed politics consists in choosing between the disastrous and the unpalatable,0
in fact the money demand function became clearly unstable since 2001 and did not justify the use of a concept like the reference value referring to the mediumterm of up to two years which is the operational horizon for monetary policy decisions,0
26 the retail segment is also growing with retail investors often attracted by misleading advertisements that fail to clearly set out the risk involved in these products,0
but the recent shift is also likely to reflect developments of a more structural nature  that is the slowdown in global value chain formation may well persist,0
meanwhile domestic cost pressures in particular wage growth continue to be subdued also weighing on underlying inflation,0
conversely debt securities represent 108 of gdp in the euro area compared with 162 of gdp in the united states,0
interestingly both measures  forward guidance and asset purchases  have been reinforced by the fact that the effective lower bound has proven to be slightly negative,0
if these service providers are at the same time the owners of the fragmented settlement systems they naturally have little interest in pursuing a consolidation policy which would eventually jeopardise their own business,0
the risks that have been with us for some time now  a possible disorderly increase in risk premia debt sustainability concerns low bank profitability and imbalances in the nonbank financial sector  are still present,0
insufficient macroprudential powers over nonbank financial sector  the second reason why the euro areas macroprudential framework remains incomplete relates to nonbanks,0
following the bankruptcy of lehman brothers in september 2008 the financial market tensions developed into a loss of confidence across the whole economy and eventually a deep recession,0
5  i rather tend to believe that occasionally we observe behavioural patterns in financial markets which can even be perfectly compatible with rationality from an individual investors perspective but nevertheless lead to possibly large and increasing deviations of asset prices from their fundamental values until the fragile edifice crumbles,0
for example in the late 1970s the then fed chairman reported to the fomc that inflation is going to be left to the federal reserve and thats going to be bad news,0
in aggregate the exposures correspond to an additional funding requirement for these banks which represent 52 of their total outstanding loans or 104 of their deposit base,0
restricting the membership of regulatory committees to finance ministries could have the consequence that  the issuance of regulation will become too dependent on technical advice and ii the supervisory committees socalled level 3 will be distracted from their key functions information exchange supervisory convergence best practices etc,0
i suppose that the same objection can be made if one attempts to explain the impact of uncertainty on precautionary savings,0
had we waited for five of six weeks to give detailed explanations we would have been facing information and communication issues that would have been very difficult to solve,0
15 for example taking the financial reporting of a large alternative fund and calculating leverage using a gross measure that includes the above underlying exposures it can be found that leverage goes up to a level of 700 of nav,0
but in hindsight it seems reasonable to conclude that the inflation process was vulnerable to a shift in the environment  which is what transpired from around mid2012 onwards,0
if economic policies ignore such developments and continue to aim for unchanged income and consumption dynamics they will create internal and external imbalances in the economy which will build up over time,0
the difficulty of managing this special type of crisis coupled with what were in hindsight some errors in policy sequencing then noticeably exacerbated the fall in potential growth,0
it seems that the current predicament originated mainly in institutions that had moved away from traditional retail banking from institutions that increasingly relied on noninterest income and nondepositfunding,0
this i think is an unfortunate extra difficulty to have to contend with at a time when weve got the capital markets union work going on the efsi going on and all of these policies working together may lead into a change of mind in public perceptions when it comes to what the european institutions are about,0
turning to the third issue that i mentioned at the outset we should recognise that the complexity of conducting monetary analysis in real time runs the risk of making that analysis difficult for the public to understand and interpret,0
this minsky cycle in turn masked the underlying lack of productivity convergence in the precrisis period,0
12 while there is a widespread presumption that through the latter channel globalisation forces have exerted cyclical downward pressures on inflation it is clear that potentially favourable tailwinds are increasing turning into contrarian headwinds posing potentially serious challenges to the maintenance of price stability,0
understanding low inflation the ecbs monetary policy strategy of 2003 was challenged by severe economic and financial crises as well as deep structural changes in the economy in particular during the most recent decade,0
since the process is gradual there are often depending on the prevailing economic situation and the initial fiscal position no visible strong indications of the ultimate adverse effects of persistently high budget deficits,0
as regards structural policies the policy framework is so far less well developed,0
when you get this data you always have the dilemma  and i do not deny that it is a dilemma also for the policy decisionmakers themselves  either to change interest rates at the time when the move was not expected or first rereading the information and then acting after the public was prepared,0
the resulting currency mismatches particularly of households is in my view an important concern from a financial stability perspective,0
at the same time the potential costs in terms of financial stability or income and wealth inequality may increase,0
20 these knowledge gaps in turn led the economics profession to underestimate the potential cost that systemic financial crises may impose on broader macroeconomic prospects,0
another relevant aspect is that both ratios are static in nature and not sufficiently granular to facilitate liquidity stress testing or to constitute an overall measure of an institutions liquidity position,0
for a large group of countries inflation is currently an important worry but the fiscal situation also remains a concern in a number of countries,0
while the shortterm economic impact of the crisis is substantial and requires ample monetary policy support the longerterm outlook is much less certain,0
these warnings are not nice to hear either and often irritating for the addressees who feel like being lectured on their own behaviour,0
on the other hand you have those who believe that insufficient growth is due to the bureaucracy of europes institutions which leads to excessive regulation,0
the second risk factor is that the persistence of a debt overhang in parts of the euro area continues to act as a major drag on firm and household spending,0
in particular according to the most recent data the share of the current new member states in the eu15s total extra fdi outflows amounts to more than 12,0
11 finally but related to the previous arguments direct lending to the real economy may imply an increase in the financial risks taken by the central bank potential exposing the latter to risk to its financial independence and ultimately to its institutional independence,0
for quite some time now european bank valuations have been depressed by very low profitability caused by excess capacity limited revenue diversification and low cost efficiency,0
i will come back to this point later but let me note for now that a too gradual adjustment of our guidance could ultimately be quite costly,0
on the other hand sharing monetary policy and in particular an exchange rate deprives national economies of some adjustment tools in the face of local shocks,0
second it is necessary to carefully assess labour market regulations that may overly protect the employed at the cost of the unemployed,0
beyond these considerations however there are political and economic considerations that have not been addressed here,0
in any case the additional fiscal costs that governments have shouldered will be carried forward in terms of higher debt for years to come,0
throughout the second half of the year macroeconomic outlook deteriorated and underlying inflation dynamics weakened which began to spillover into longterm inflation expectations,0
3the value of collateral reported in supervisory statistics is capped at the value of the exposure therefore the actual collateral pledged against npls is likely to be significantly higher,0
a concern with regard to the outlook for price stability in the coming years has been the possible emergence of secondround effects via wages on the current level of consumer price inflation,0
taking into account the deep and prolonged recession the underlying fiscal adjustment has been even larger,0
ten years before when spreads still included substantial exchange rate risk premia they exceeded 600 basis points with budget balances ranging from a 3 of gdp surplus to a 10 deficit and debt ratios varying from 7 to 133 of gdp ecb 2006,0
in such a situation the financial system will not avert but rather amplify the retrenchment in the real economy,0
it should also be underlined that aaa abss issued in europe had average total losses over the period 20002013 of 02 of the notional against 36 for the us securitisations,0
although data limitations make it hard to derive empirical estimates of each element of this decomposition going far back in the past what transpires from this analysis is that all components had had a decadeslong history of consistent decline,0
an even more fundamental problem is that parameters may vary over time as a result of structural change in the economy,0
first some commentators have stated that since the ecbs balance sheet is expanding and is allegedly taking on large risks the ecb may be turning into a bad bank,0
if however risk assessment and management is inadequate asset valuation is difficult and highly uncertain and incentives are distorted the risks to financial stability could increase,0
challenges became more intricate still when the third layer of the iceberg  the sovereign debt crisis  surfaced towards the end of 2009,0
this positive verdict on inflation targeting has been more recently called into question,0
in other words some of the strong growth we had experienced in that period may have been unsustainable in the first place,0
a third occasion when communication mattered was during last summer when we were facing pronounced volatility in the money market forward curve which threatened to undermine our accommodative monetary policy stance,0
the resulting credit crunch would procyclically aggravate the downturn as experienced in previous crisis episodes,0
the european stability mechanism cannot fully fill the gap as it typically leads to procyclical fiscal tightening,0
4 this literature points out that decisionmakers who are subject to political election cycles tend to act in a more shortsighted manner when exercising their mandate,0
however this increase was largely anticipated by the ecb and is due to a number of factors including socalled base effects bad weather impacting prices of unprocessed food and higher indirect taxes,0
the flow of bank loans to the private sector has decelerated steadily in recent months and in december it turned negative for the first time since the outbreak of the financial turbulence,0
hence rather than indicating stability high solvency could be a signal of weaknesses developing in a bank in a competitive environment that may potentially entail loss of market share and profit erosion in the future,0
this was even more the case before the great financial crisis after which us households deleveraged to a great extent,0
first from the policy making perspective such a vague definition offers no practical guidance for the conduct of monetary policy beyond identifying the primary objective,0
looking forward the potential further losses of european banks until the end of 2010 are estimated at usd 750 billion,0
second as the bank for international settlements warned in its 2008 annual report the largescale intermediation of ailing capital markets by the central bank may create price distortions in the longer term,0
in addition to a rapidly deteriorating general government deficit which is expected to be above 6 of euro area gdp in 2010 the euro area debt ratio will increase by about 15 percentage points to above 80 of gdp by 2010,0
the first risk is that cheap funding allows banks to backload the deleveraging of their balance sheets and encourage socalled evergreening practices which in turn may prolong macroeconomic stagnation,0
what seems to be true is that our job as central bankers has become even more demanding because monetary policy needs to be conducted at a time when the relative importance of various transmission channels may be changing in the wake of globalisation,0
the crisis has also exposed our lack of some fundamental analytical tools and policy instruments the complexity and sequencing of the crisis as well as its morphing over time have also exposed our weak understanding of micro and macrofundamentals,0
8  the main point though is that those predictions are not supported by the empirical evidence,0
but it is clear that those impairments have been more severe in the euro area,0
the economic rationale of the monetary financing prohibition is clear as history has shown central banks cannot ensure price stability if they have to permanently make up for weak performance in other policy domains,0
in fact the downside scenario in our june projections reflects this risk and implies a contraction of activity in 2023 following weaker but positive growth in 2022,0
for big countries on the other hand lack of fiscal discipline may have an effect on the common interest and exchange rates creating a negative externality for the other participants,0
fiscal consolidation and growth the second current criticism of the euro area is that its focus on fiscal consolidation is destroying growth prospects,0
otherwise the single monetary policy of the euro area might not be suitable thereby bearing the risk of boombust cycles and high inflation volatility in the country concerned,0
7  let me elaborate on these issues by first looking at periods when financial markets are declining sharply,0
a lack of profitability is one of these issues,0
on the one hand changes in interest rates reflecting markets negative reassessment of prospects for fiscal sustainability usually have a negative impact on governments fiscal positions,0
from a fiscal policy point of view it should be noted that although the exit from monetary measures will be uniform across the euro area it is likely to have asymmetric fiscal impacts given the current substantial heterogeneity of fiscal positions,0
fourth all the potential procyclical effects of the present functioning of the financial system including the current regulatory framework  the implications of the present prudential rules and accounting standards  need to be mitigated,0
the ensuing persistent losses of competitiveness translated into an accumulation of external imbalances,0
in this regard it should be emphasised that many of the costs associated with inflation such as relative price distortion also apply in situations of a sustained decline in price levels,0
this becomes even more critical when monetary policy needs to be accommodative as i expect will be the case for the foreseeable future in the euro area,0
however if anything the static approach is more demanding for banks because it ignores the relative improvements they could engineer under stress by adjusting their balance sheets,0
first uncertainty around these estimates is considerable with forecasts for next years inflation ranging from 04 to 25,0
finally governments must prepare now for the fiscal burden arising from demographic ageing that in the long run will put a substantial burden on public finances,0
though they have macroeconomic consequences these externalities typically originate from misaligned incentives at a microeconomic level  for instance pervasive moral hazard that induces agents into excessive risktaking in their contractual relations,0
in addition the liquidity coverage ratio also leaves out some abs types that could have been included in my view however taking a step back it seems that an appropriate capital treatment is more important to achieve right now because with toohigh capital requirements european abss are unlikely to be created in the first place much less traded,0
third and closely linked to the previous two points the lack of private financing arrangements also poses a significant barrier to effective resolution,0
in the medium term such inflationinduced decreases in the real aftertax salary and in the real aftertax return on savings will lead to a diminished incentive to supply labour and capital which will ultimately curtail the economys longrun growth perspectives,0
under these circumstances the peer pressure mechanism on which the eu fiscal framework is based may be weakened thus making more difficult a return to sound fiscal policies,0
in fact a monetary policy that reacts too late to emerging inflationary pressures runs the risk of being forced to take much stronger measures at a later stage,0
while the level of bank equity prices is not per se a matter for policymakers insofar as it raises financing costs for banks it could ultimately curtail lending to the real economy and hold back the recovery,0
12 but one cannot rule out that negative nominal interest rates raise broader cognitive issues as they challenge the rules of thumb used by economic agents in their everyday decisions,0
there may be cases where even if a tax reform were to be desirable from a longterm perspective and affordable as far as the governments fiscal position is concerned if not timed properly it could still have a detrimental procyclical effect,0
another concern is the implication of low interest rates for savers,0
the erm crisis and the exit of the italian lira and the british pound in the autumn of 1992 as well as the widening of the fluctuation bands of the erm led to large changes in competitiveness with an overall contractional impact even on the stronger economies such as germany,0
looking ahead lack of genuine financial integration and low resilience will always expose us to systemic risks,0
if left unaddressed this either results in prolonged economic divergence  which is inconsistent with the objectives of the union or in permanent fiscal transfers  which is politically unacceptable,0
turning to price developments annual hicp inflation declined somewhat towards the end of 2005 standing at 22 in december down from 23 in november and 25 in october,0
more fundamentally however european banks suffer from structural challenges partly attributable to their high costs,0
in addition debt restructuring does not in itself address the underlying economic fiscal and structural imbalances,0
the latest available forecasts indicate that government deficits in these countries may be in the vicinity of 2 of gdp or even exceed that level this year and in 2002,0
one important issue of concern however is the fact that within the euro area there is also a relatively high degree of persistence regarding output growth differentials,0
and our latest staff projections foresee a material downgrade of the macroeconomic outlook,0
in fact downside risks to the outlook stem from the threat of increased protectionism rising oil prices and its impact on inflation and global growth as well as very elevated levels of global debt,0
the truth is that should weak longterm growth expectations indeed become selffulfilling then we would also see signs of hysteresis in the natural rate of interest which economists frequently call rstar,0
in turn the fiscal support to the economy substantially worsened public finances,0
more recently we have been confronted with a situation of successive downward revisions of our expected inflation path,0
a second paradox is that if central banks followed what these critics suggest and aimed at the wrong target for sure market participants will start doubting their infallibility,0
i dont need to stress how relevant these issues became especially in the aftermath of the financial crisis when massive intervention in the banking industry had imposed very large costs on europes taxpayers and had significant consequences for the sovereigns,0
i think it is fair to say that the fiscal exit  or i think it is better to say fiscal adjustment that will be necessary in the coming years is likely to prove even more challenging for governments than the phasing out of nonstandard measures for the eurosystem,0
lets consider first the conflicts of interest within the central bank which would emerge in particular in model 2 between the objective of price stability and the objective of macrofinancial stability,0
clearly we do have to look for results benefits in the shortterm and if you have changes of government elections in individual member states clearly that could have the effect of radicalising certain positions and mediumterm forecasts in fiscal policy for example can be affected by the fact that there is that much less political will in the mediumterm,0
and i fear rebalancing policies will inevitably have allocative implications 6,0
we should not today introduce procyclical changes in the regulatory framework at a time when we are already observing a marketdriven deleveraging of the first magnitude,0
this can be explained by investors expecting proportionally larger valuation losses when remaining invested in leveraged funds,0
the outlook for wages and inflation the weakening growth picture has naturally affected the inflation outlook as well,0
however i share some of alans considerations on the limits and drawbacks of macroeconomic projections based on a constant interest rate assumption,0
3 the tourism sector will also see dwindling numbers of visitors from russia and ukraine which represented 27 and 5 of total arrivals in 2021 respectively,0
this would be problematic anywhere but it is more so in a monetary union as the common monetary policy can only aim at price stability for the euro area as a whole,0
the problem is a serious one because the macroeconomic outlook might be subject to sizeable and frequent changes in particular following the release of new data,0
overall the ongoing disinflation process in the euro area is expected to imply sharp fluctuations in hicp inflation rates during 2009 as also foreseen by the ecb staff projections,0
in particular there are two different arguments that may arise in the years ahead one strengthens the oca argument in the euro area while the second renders the verdict more complex,0
this is particularly accurate in this period where the euro area economy is currently in a juncture which is dominated by exogenous price shocks and uncertainty about the outlook of the real economy,0
the us fiscal deficit stood at around 40 of gdp in 2004 while the private savingsinvestment balance recorded a deficit of around 1 of gdp,0
7  on top of the gravitational pull of these secular forces there are cyclical factors weighing on real interest rates that are more directly linked with the global financial crisis,0
on the other hand there is a danger perceived by some that a clf could materially change the effectiveness of the lcr as the definition of hqla would de facto be substantially widened which would offset the objective that banks should selfinsure against liquidity risk,0
incoming information continued to disappoint in early 2019 suggesting that the moderation would extend into the current year,0
in august 2007 the concerns that many people had been harbouring for a while were abruptly translated into financial turmoil,0
another point to note in this context is that at times when wage increases are the driving force behind inflation the macroeconomic income distribution tends to change to the benefit of employees and to the detriment of profits,0
highly leveraged investors were faced with a situation of falling asset prices,0
on the other side the regulation might lead to a situation in which some euro area banks presumably the most fragile would rely more on the eurosystem than otherwise,0
and they would be more exposed to monetary policy spillovers from abroad  not least from the ecb itself  which could constrain their domestic policy autonomy,0
as a result suboptimal decisions are taken as the experience since midoctober 2010 has shown,0
however a welfare comparison between the impact of an extended interest rate rule  including financial variables  and countercyclical loantovalue ratios leads to ambiguous results as lenders and borrowers are affected in opposite ways,0
conclusion population ageing will continue to have pervasive implications for fiscal monetary and structural policies in particular until the babyboomer generation moves to the dissaving part of its life cycle at the end of the coming decade,0
the outlook for us monetary policy moves and vulnerabilities in emerging markets add to the overall uncertainty as does the limited progress on the brexit discussion,0
we are very much concerned about the possibility that small national schemes such as dutch finnish and irish schemes will be replaced by the international schemes,0
the second contingency was an impairment in the bank lending channel that would translate itself into an impairment of our transmission mechanism of the monetary policy,0
i am particularly concerned about the dramatic deterioration in public finances which will require very ambitious fiscal consolidation efforts in the years to come,0
the policy accountability framework would be distorted as a result,0
since i am not the elusive onearmed economist this overall positive assessment on the one hand is complemented by some other considerations of caution and concern on the other,0
budgetary responses to bring public finances into line with sustainability requirements may therefore be delayed beyond the point which may be seen as prudent from a longterm point of view,0
considering only investment since 1997 rough estimates indicate that eu investors have incurred tremendous losses ranging from eur 200 billion to eur 540 billion until mid2002,0
in addition the second recessionary period led not only to extensive but also to very persistent job losses in some euro area economies,0
the current situation of subdued bank lending and outlook for growth in the euro area is a case in point,0
a third reason which i will not discuss here relates to the political economy of bank resolution,0
for example the output gap which plays a central role in neokeynesian recommendations for monetary policy has proven difficult to estimate precisely for the euro area  the same is true elsewhere,0
the ecbs monetary policy during the crisis during the crisis the european central bank was confronted with considerable challenges,0
first the downside risks to our baseline scenario for the euro area economy have increased in recent months due to the deterioration of the external environment,0
at the same time however the design of omts makes it clear to everyone that the programme is effectively limited for one by the restriction to the shorter part of the yield curve and the resulting limited pool of bonds which may actually be purchased,0
macroprudential margins and haircuts as tools to control leverage and avoid liquidity spirals  margins and haircuts are a determinant of the buildup of leverage via derivatives and sfts and are strongly interlinked with the procyclicality of that leverage,0
at that time many policymakers myself included had questions about how this would work in the euro area,0
it has to be noted however that there are no harmonised procedures to follow in the case of a banking crisis,0
in principle unsustainable fiscal policies represent an upside risk to price stability as the possibility cannot be ruled out that debtburdened governments may resort to monetary financing,0
the abovementioned general documentation is one example of this since credit institutions preparations for participation in escb monetary policy operations as from 1 january 1999 were to a large extent dependent on the decisions to be taken by the governing council,0
let me turn to the financing conditions in the euro area which have deteriorated further since september 2008,0
as a result central banks have to resort more often to balance sheet policies that entail the risk of contributing to the buildup of financial imbalances when the macroprudential policy framework is incomplete,0
macroeconomic policy was severely constrained in managing the economy in particular because of the fixed exchange rate policy,0
the global financial crisis and later the sovereign debt crisis led to a destabilising dispersion in interest rates and ultimately in real and nominal economic indicators,0
in their view  as far as i can understand  the programme is bound to fail for economic political and european governance reasons,0
the problem with this view is that it totally omits the broader impact on the markets,0
if a central bank is not independent policymakers from other quarters have strong incentives to pass on to the bank problems and responsibilities for which they in fact are to be held accountable,0
the latter is in itself very difficult to determine given the uncertainties about some of the longerterm developments in the economy,0
the financial sector is different from other sectors precisely owing to the systemic and contagion effects that a crisis would have on all the other sectors,0
as regards intraeuro area imbalances there has been a major external adjustment in euro area countries with previously high current account deficits,0
from a financial stability perspective the impact of shorttermism and volatility of accounting information can be very detrimental as both may aggravate procyclicality,0
indeed some of the policy responses have been suboptimal from a global vantage point,0
such valuation effects can be particularly powerful when exchange rate fluctuations change the value of collateral denominated in foreign currency and thereby affect borrowing and leverage,0
over a medium to longterm horizon inflation forecasts based on statistical analysis become very inaccurate,0
a reconsideration of the effectiveness of both macro policies has become even more necessary in view of the two major problems that central banks are now confronted with first the lingering low inflation associated with flatter phillips curves that impairs the policy transmission and second the need for policy instruments to deal with the next recession even if a mild one,0
at the same time the plight of the banks in some countries was exacerbated by precarious budgetary situations,0
downward spirals can therefore ensue which may seriously imperil the financial stability of the entire system,0
this has been the case in part due to the wide distribution of risks through the financial sector which made the assessment of the value of the underlying asset difficult for the investor,0
in the view of the governing council uncertainty surrounding growth prospects is particularly high at the current juncture with downside risks mainly relating to renewed increases in energy and food prices and a potentially more negative impact of financial market developments than currently foreseen,0
fiscal policy has therefore been largely procyclical and all sectors have had to deleverage simultaneously in a context of weak nominal growth,0
it was also absurd because greece had just received a financial support programme that explicitly excluded restructuring,0
16  introducing systemic products based on stablecoins before the necessary elements of a comprehensive policy have been implemented especially as regards the oversight and regulatory response could endanger rather than benefit the european financial system,0
this led to a large current account surplus chart 3 right panel while the protracted weakness in internal demand weighed down on inflation chart 4,0
however assuming that capital flow restrictions and underdeveloped financial markets elsewhere in the world would have persisted the country would likely have soon reached a limit in its ability to engage in maturity transformation in the capital account,0
in dealing with this latter tradeoff central bankers should be riskaverse with regard to their primary objective as the loss of inflation fighting credibility may weigh heavily,0
for some it is mostly a story of unsound fiscal policies and excessive sovereign debt for others it is principally a story of competitiveness losses engineered by uncontrolled unit labour costs and for others still it is essentially a traditional balance of payments crisis in a fully fixed exchange rate regime,0
in this respect it has been increasingly recognised that a central bank that focuses on inflation forecasts at around twoyear horizons would not be able to appropriately take into account the formation of financial imbalances as they generally exert effects on price developments at longer horizons,0
fiscal policy  after briefly intervening to support the economy  procyclically turned towards fiscal consolidation mainly through uncoordinated interventions that were inconsistent with the fiscal stance that would have been appropriate at european level,0
it is important to keep in mind this long term perspective looking beyond the ongoing economic and financial challenges in the euro area,0
on the other hand the public are faced with warnings of the risks which could arise from further european integration contrasting with highflying expectations for europes future,0
its average fiscal deficit in 2013 is projected to be 31 of gdp compared with a 58 deficit in the us or a 95 deficit in japan,0
while the first two are important to solve the problem facing a country affected by an adverse shock the third fiscal transfers only hides the problem,0
my impression is that many women see these matters as personal problems,0
at the same time funding vulnerabilities and impaired capital positions of domestic banks translate into a higher need for government support putting further pressure on sovereign debt,0
second some analysts have tried to show that the eurosystem had taken on too much risk at the detriment of the ecb major shareholder by looking at the net balances of individual national central banks in the eurosystem  the socalled target2 balances,0
this inflation outlook is consistent with the september 2009 ecb staff projections which have been revised slightly upwards compared with the june projections mainly owing to higher energy prices,0
in addition as elaborated above such a dual mandate raises questions concerning appropriate accountability mechanisms especially in view of the need for more stringent accountability obligations in the area of macroprudential policy,0
the past four years have been particularly challenging for the ecbs monetary pillar because the very rapid expansion of m3 that we observed cannot be easily explained in terms of the traditional determinants of monetary developments,0
second the negative productivity developments i have just discussed have not only been a drag on economic activity they have also put significant temporary upward pressure on inflation especially after 2001,0
but in line with another strand of thought in the literature such concerns about high capital ratios are not necessarily justified from a social point of view,0
important sources of instability in inflation expectations could still arise if the central bank  even one endowed with a clear mandate to preserve price stability  is not sufficiently clear as regards its own monetary policy concept and strategy,0
cyclical factors and the doom loop between euro area banks and sovereigns have certainly aggravated market segmentation,0
however it is important to put these figures into perspective the annual rates mask the fact that on a quarterly basis real growth is projected to reach its trough already in mid 2008 before gradually recovering thereafter,0
i have already mentioned developments in prices costs and wages current account deficits and indicators of private and public sector indebtedness as well as countries external debt position,0
this mechanism is likely to be more pronounced during an economic slowdown as the cash flow of firms and the income of households are deteriorating,0
in the case of monetary policy any such precise estimation of future decisions is not only impossible it is also undesirable for the following reasons,0
as a result the slower growth momentum has extended into the current year,0
at the same time if financial innovations simply present new types of risks we will not be so accommodating,0
a recent ecb study on eu banking structures ecb 2010 highlighted that the inappropriate assessment of the risk characteristics and thus the unsustainability of the observed roe ratios led to huge losses in the recent crisis,0
now with the introduction of the total loss absorbing capital rules they may be forced to reconsider those business models as they will need to issue more unsecured longterm debt,0
and one of the reasons for this is that europeans are overrepresented in these fora which reduces their legitimacy,0
these developments were particularly worrying because they were accompanied by a decline in longerterm inflation expectations,0
risks to fiscal sustainability and growing market distrust in some euro area countries started to spill over into their respective banking sectors,0
9  for the real economy the evergreening of loans implied a weakening of growth prospects,0
in these cases recognising interim fair value changes simply heightens the volatility of the financial accounts without providing actual information content,0
as such liabilities originated in the private sector it was not properly understood that they would eventually migrate to government balance sheets when they assumed systemic importance,0
in the chart this negative shock to the inflation outlook is represented by the downward shift in the expected path of inflation from a to b,0
in addition to undermining soundness of budgetary positions discretionary fiscal policies have too often proved to be procyclical rather than countercyclical thereby exacerbating macroeconomic fluctuations see issing 2005,0
i will focus in particular on the latest round of nonstandard measures  the threeyear refinancing operations which were conducted in december and february,0
6  these secondround domestic risks to the economic outlook could in turn be exacerbated by the third factor which is heightened uncertainty and its effect on investment and consumption,0
